ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,SalesAmount
480,3/28/2036,3/28/2036,3/28/2036,28764,SO52423,2.29
535,3/29/2036,3/29/2036,3/29/2036,26468,SO52424,24.99
480,3/30/2036,3/30/2036,3/30/2036,26468,SO52424,2.29
540,3/31/2036,3/31/2036,3/31/2036,24829,SO52425,32.6
480,4/1/2036,4/1/2036,4/1/2036,24829,SO52425,2.29
540,4/2/2036,4/2/2036,4/2/2036,24516,SO52426,32.6
529,4/3/2036,4/3/2036,4/3/2036,24516,SO52426,3.99
480,4/4/2036,4/4/2036,4/4/2036,24516,SO52426,2.29
535,4/5/2036,4/5/2036,4/5/2036,25844,SO52427,24.99
528,4/6/2036,4/6/2036,4/6/2036,18604,SO52428,4.99
536,4/7/2036,4/7/2036,4/7/2036,18604,SO52428,29.99
480,4/8/2036,4/8/2036,4/8/2036,18604,SO52428,2.29
536,4/9/2036,4/9/2036,4/9/2036,23088,SO52429,29.99
480,4/10/2036,4/10/2036,4/10/2036,23088,SO52429,2.29
478,4/11/2036,4/11/2036,4/11/2036,20391,SO52430,9.99
477,4/12/2036,4/12/2036,4/12/2036,20391,SO52430,4.99
481,4/13/2036,4/13/2036,4/13/2036,20391,SO52430,8.99
477,4/14/2036,4/14/2036,4/14/2036,17368,SO52431,4.99
475,4/15/2036,4/15/2036,4/15/2036,18583,SO52432,69.99
231,4/16/2036,4/16/2036,4/16/2036,18583,SO52432,49.99
475,4/17/2036,4/17/2036,4/17/2036,18757,SO52433,69.99
482,4/18/2036,4/18/2036,4/18/2036,18757,SO52433,8.99
477,4/19/2036,4/19/2036,4/19/2036,26348,SO52434,4.99
217,4/20/2036,4/20/2036,4/20/2036,26348,SO52434,34.99
231,4/21/2036,4/21/2036,4/21/2036,26348,SO52434,49.99
528,4/22/2036,4/22/2036,4/22/2036,16119,SO52435,4.99
482,4/23/2036,4/23/2036,4/23/2036,16119,SO52435,8.99
528,4/24/2036,4/24/2036,4/24/2036,14465,SO52436,4.99
480,4/25/2036,4/25/2036,4/25/2036,14465,SO52436,2.29
536,4/26/2036,4/26/2036,4/26/2036,21111,SO52437,29.99
528,4/27/2036,4/27/2036,4/27/2036,21111,SO52437,4.99
480,4/28/2036,4/28/2036,4/28/2036,21111,SO52437,2.29
477,4/29/2036,4/29/2036,4/29/2036,22491,SO52438,4.99
477,4/30/2036,4/30/2036,4/30/2036,22455,SO52439,4.99
467,5/1/2036,5/1/2036,5/1/2036,22455,SO52439,24.49
538,5/2/2036,5/2/2036,5/2/2036,29451,SO52440,21.49
529,5/3/2036,5/3/2036,5/3/2036,29451,SO52440,3.99
541,5/4/2036,5/4/2036,5/4/2036,26904,SO52441,28.99
538,5/5/2036,5/5/2036,5/5/2036,25645,SO52442,21.49
537,5/6/2036,5/6/2036,5/6/2036,11233,SO52443,35
485,5/7/2036,5/7/2036,5/7/2036,11233,SO52443,21.98
222,5/8/2036,5/8/2036,5/8/2036,11233,SO52443,34.99
231,5/9/2036,5/9/2036,5/9/2036,11233,SO52443,49.99
225,5/10/2036,5/10/2036,5/10/2036,11233,SO52443,8.99
537,5/11/2036,5/11/2036,5/11/2036,11635,SO52444,35
528,5/12/2036,5/12/2036,5/12/2036,11635,SO52444,4.99
528,5/13/2036,5/13/2036,5/13/2036,11620,SO52445,4.99
537,5/14/2036,5/14/2036,5/14/2036,11620,SO52445,35
480,5/15/2036,5/15/2036,5/15/2036,11620,SO52445,2.29
528,5/16/2036,5/16/2036,5/16/2036,11212,SO52446,4.99
537,5/17/2036,5/17/2036,5/17/2036,11212,SO52446,35
480,5/18/2036,5/18/2036,5/18/2036,11212,SO52446,2.29
537,5/19/2036,5/19/2036,5/19/2036,11691,SO52447,35
485,5/20/2036,5/20/2036,5/20/2036,11691,SO52447,21.98
481,5/21/2036,5/21/2036,5/21/2036,11691,SO52447,8.99
537,5/22/2036,5/22/2036,5/22/2036,11637,SO52448,35
480,5/23/2036,5/23/2036,5/23/2036,11637,SO52448,2.29
225,5/24/2036,5/24/2036,5/24/2036,12643,SO52449,8.99
580,5/25/2036,5/25/2036,5/25/2036,16888,SO52450,1700.99
491,5/26/2036,5/26/2036,5/26/2036,16888,SO52450,53.99
594,5/27/2036,5/27/2036,5/27/2036,13060,SO52451,564.99
485,5/28/2036,5/28/2036,5/28/2036,13060,SO52451,21.98
478,5/29/2036,5/29/2036,5/29/2036,13060,SO52451,9.99
477,5/30/2036,5/30/2036,5/30/2036,13060,SO52451,4.99
467,5/31/2036,5/31/2036,5/31/2036,13060,SO52451,24.49
355,6/1/2036,6/1/2036,6/1/2036,11307,SO52452,2319.99
485,6/2/2036,6/2/2036,6/2/2036,11307,SO52452,21.98
214,6/3/2036,6/3/2036,6/3/2036,11307,SO52452,34.99
481,6/4/2036,6/4/2036,6/4/2036,11307,SO52452,8.99
363,6/5/2036,6/5/2036,6/5/2036,11531,SO52453,2294.99
480,6/6/2036,6/6/2036,6/6/2036,11531,SO52453,2.29
565,6/7/2036,6/7/2036,6/7/2036,11243,SO52454,742.35
479,6/8/2036,6/8/2036,6/8/2036,11243,SO52454,8.99
477,6/9/2036,6/9/2036,6/9/2036,11243,SO52454,4.99
489,6/10/2036,6/10/2036,6/10/2036,11243,SO52454,53.99
579,6/11/2036,6/11/2036,6/11/2036,17983,SO52455,1214.85
225,6/12/2036,6/12/2036,6/12/2036,17983,SO52455,8.99
587,6/13/2036,6/13/2036,6/13/2036,14101,SO52456,769.49
474,6/14/2036,6/14/2036,6/14/2036,14101,SO52456,69.99
582,6/15/2036,6/15/2036,6/15/2036,18701,SO52457,1700.99
488,6/16/2036,6/16/2036,6/16/2036,18701,SO52457,53.99
465,6/17/2036,6/17/2036,6/17/2036,18701,SO52457,24.49
361,6/18/2036,6/18/2036,6/18/2036,11457,SO52458,2294.99
477,6/19/2036,6/19/2036,6/19/2036,11457,SO52458,4.99
478,6/20/2036,6/20/2036,6/20/2036,11457,SO52458,9.99
234,6/21/2036,6/21/2036,6/21/2036,11457,SO52458,49.99
605,6/22/2036,6/22/2036,6/22/2036,22328,SO52459,539.99
479,6/23/2036,6/23/2036,6/23/2036,22328,SO52459,8.99
604,6/24/2036,6/24/2036,6/24/2036,22275,SO52460,539.99
538,6/25/2036,6/25/2036,6/25/2036,22275,SO52460,21.49
491,6/26/2036,6/26/2036,6/26/2036,22275,SO52460,53.99
388,6/27/2036,6/27/2036,6/27/2036,19409,SO52461,1120.49
491,6/28/2036,6/28/2036,6/28/2036,19409,SO52461,53.99
225,6/29/2036,6/29/2036,6/29/2036,19409,SO52461,8.99
386,6/30/2036,6/30/2036,6/30/2036,19531,SO52462,1120.49
214,7/1/2036,7/1/2036,7/1/2036,19531,SO52462,34.99
463,7/2/2036,7/2/2036,7/2/2036,19531,SO52462,24.49
384,7/3/2036,7/3/2036,7/3/2036,23225,SO52463,1120.49
539,7/4/2036,7/4/2036,7/4/2036,23225,SO52463,24.99
529,7/5/2036,7/5/2036,7/5/2036,23225,SO52463,3.99
217,7/6/2036,7/6/2036,7/6/2036,23225,SO52463,34.99
605,7/7/2036,7/7/2036,7/7/2036,29398,SO52464,539.99
467,7/8/2036,7/8/2036,7/8/2036,29398,SO52464,24.49
604,7/9/2036,7/9/2036,7/9/2036,22462,SO52465,539.99
479,7/10/2036,7/10/2036,7/10/2036,22462,SO52465,8.99
477,7/11/2036,7/11/2036,7/11/2036,22462,SO52465,4.99
564,7/12/2036,7/12/2036,7/12/2036,12316,SO52466,2384.07
577,7/13/2036,7/13/2036,7/13/2036,17964,SO52467,1214.85
376,7/14/2036,7/14/2036,7/14/2036,16713,SO52468,2443.35
477,7/15/2036,7/15/2036,7/15/2036,16713,SO52468,4.99
479,7/16/2036,7/16/2036,7/16/2036,16713,SO52468,8.99
487,7/17/2036,7/17/2036,7/17/2036,16713,SO52468,54.99
353,7/18/2036,7/18/2036,7/18/2036,11406,SO52469,2319.99
485,7/19/2036,7/19/2036,7/19/2036,11406,SO52469,21.98
478,7/20/2036,7/20/2036,7/20/2036,11406,SO52469,9.99
477,7/21/2036,7/21/2036,7/21/2036,11406,SO52469,4.99
225,7/22/2036,7/22/2036,7/22/2036,11406,SO52469,8.99
357,7/23/2036,7/23/2036,7/23/2036,11414,SO52470,2319.99
537,7/24/2036,7/24/2036,7/24/2036,11414,SO52470,35
217,7/25/2036,7/25/2036,7/25/2036,11414,SO52470,34.99
225,7/26/2036,7/26/2036,7/26/2036,11414,SO52470,8.99
479,7/27/2036,7/27/2036,7/27/2036,11953,SO52471,8.99
477,7/28/2036,7/28/2036,7/28/2036,11953,SO52471,4.99
225,7/29/2036,7/29/2036,7/29/2036,11953,SO52471,8.99
222,7/30/2036,7/30/2036,7/30/2036,11176,SO52472,34.99
463,7/31/2036,7/31/2036,7/31/2036,11176,SO52472,24.49
214,8/1/2036,8/1/2036,8/1/2036,11276,SO52473,34.99
528,8/2/2036,8/2/2036,8/2/2036,11113,SO52474,4.99
535,8/3/2036,8/3/2036,8/3/2036,11113,SO52474,24.99
485,8/4/2036,8/4/2036,8/4/2036,11113,SO52474,21.98
538,8/5/2036,8/5/2036,8/5/2036,18885,SO52475,21.49
529,8/6/2036,8/6/2036,8/6/2036,18885,SO52475,3.99
222,8/7/2036,8/7/2036,8/7/2036,18885,SO52475,34.99
228,8/8/2036,8/8/2036,8/8/2036,18885,SO52475,49.99
475,8/9/2036,8/9/2036,8/9/2036,21382,SO52476,69.99
478,8/10/2036,8/10/2036,8/10/2036,15579,SO52477,9.99
487,8/11/2036,8/11/2036,8/11/2036,13138,SO52478,54.99
225,8/12/2036,8/12/2036,8/12/2036,22620,SO52479,8.99
592,8/13/2036,8/13/2036,8/13/2036,22620,SO52479,564.99
380,8/14/2036,8/14/2036,8/14/2036,19455,SO52480,2443.35
214,8/15/2036,8/15/2036,8/15/2036,19455,SO52480,34.99
587,8/16/2036,8/16/2036,8/16/2036,17975,SO52481,769.49
234,8/17/2036,8/17/2036,8/17/2036,17975,SO52481,49.99
590,8/18/2036,8/18/2036,8/18/2036,16324,SO52482,769.49
528,8/19/2036,8/19/2036,8/19/2036,16324,SO52482,4.99
536,8/20/2036,8/20/2036,8/20/2036,16324,SO52482,29.99
217,8/21/2036,8/21/2036,8/21/2036,16324,SO52482,34.99
529,8/22/2036,8/22/2036,8/22/2036,11223,SO52483,3.99
222,8/23/2036,8/23/2036,8/23/2036,11223,SO52483,34.99
539,8/24/2036,8/24/2036,8/24/2036,11331,SO52484,24.99
480,8/25/2036,8/25/2036,8/25/2036,11331,SO52484,2.29
529,8/26/2036,8/26/2036,8/26/2036,11820,SO52485,3.99
538,8/27/2036,8/27/2036,8/27/2036,11820,SO52485,21.49
222,8/28/2036,8/28/2036,8/28/2036,11820,SO52485,34.99
530,8/29/2036,8/29/2036,8/29/2036,27996,SO52486,4.99
487,8/30/2036,8/30/2036,8/30/2036,27996,SO52486,54.99
484,8/31/2036,8/31/2036,8/31/2036,27996,SO52486,7.95
530,9/1/2036,9/1/2036,9/1/2036,11331,SO52487,4.99
487,9/2/2036,9/2/2036,9/2/2036,11331,SO52487,54.99
465,9/3/2036,9/3/2036,9/3/2036,11642,SO52488,24.49
535,9/4/2036,9/4/2036,9/4/2036,11642,SO52488,24.99
540,9/5/2036,9/5/2036,9/5/2036,16097,SO52489,32.6
529,9/6/2036,9/6/2036,9/6/2036,16097,SO52489,3.99
536,9/7/2036,9/7/2036,9/7/2036,22090,SO52490,29.99
480,9/8/2036,9/8/2036,9/8/2036,22090,SO52490,2.29
528,9/9/2036,9/9/2036,9/9/2036,13095,SO52491,4.99
536,9/10/2036,9/10/2036,9/10/2036,13095,SO52491,29.99
214,9/11/2036,9/11/2036,9/11/2036,13095,SO52491,34.99
478,9/12/2036,9/12/2036,9/12/2036,22052,SO52492,9.99
477,9/13/2036,9/13/2036,9/13/2036,22052,SO52492,4.99
474,9/14/2036,9/14/2036,9/14/2036,16005,SO52493,69.99
474,9/15/2036,9/15/2036,9/15/2036,18967,SO52494,69.99
489,9/16/2036,9/16/2036,9/16/2036,18967,SO52494,53.99
225,9/17/2036,9/17/2036,9/17/2036,18967,SO52494,8.99
474,9/18/2036,9/18/2036,9/18/2036,27283,SO52495,69.99
228,9/19/2036,9/19/2036,9/19/2036,27283,SO52495,49.99
477,9/20/2036,9/20/2036,9/20/2036,18384,SO52496,4.99
222,9/21/2036,9/21/2036,9/21/2036,18384,SO52496,34.99
472,9/22/2036,9/22/2036,9/22/2036,18384,SO52496,63.5
467,9/23/2036,9/23/2036,9/23/2036,18687,SO52497,24.49
474,9/24/2036,9/24/2036,9/24/2036,18687,SO52497,69.99
475,9/25/2036,9/25/2036,9/25/2036,27420,SO52498,69.99
528,9/26/2036,9/26/2036,9/26/2036,15414,SO52499,4.99
528,9/27/2036,9/27/2036,9/27/2036,15469,SO52500,4.99
214,9/28/2036,9/28/2036,9/28/2036,15469,SO52500,34.99
528,9/29/2036,9/29/2036,9/29/2036,15330,SO52501,4.99
214,9/30/2036,9/30/2036,9/30/2036,15330,SO52501,34.99
485,10/1/2036,10/1/2036,10/1/2036,13848,SO52502,21.98
478,10/2/2036,10/2/2036,10/2/2036,13848,SO52502,9.99
477,10/3/2036,10/3/2036,10/3/2036,13848,SO52502,4.99
467,10/4/2036,10/4/2036,10/4/2036,13848,SO52502,24.49
528,10/5/2036,10/5/2036,10/5/2036,17105,SO52503,4.99
217,10/6/2036,10/6/2036,10/6/2036,17105,SO52503,34.99
477,10/7/2036,10/7/2036,10/7/2036,19327,SO52504,4.99
536,10/8/2036,10/8/2036,10/8/2036,17092,SO52505,29.99
528,10/9/2036,10/9/2036,10/9/2036,17092,SO52505,4.99
480,10/10/2036,10/10/2036,10/10/2036,17092,SO52505,2.29
529,10/11/2036,10/11/2036,10/11/2036,25627,SO52506,3.99
222,10/12/2036,10/12/2036,10/12/2036,25627,SO52506,34.99
225,10/13/2036,10/13/2036,10/13/2036,25627,SO52506,8.99
530,10/14/2036,10/14/2036,10/14/2036,24141,SO52507,4.99
480,10/15/2036,10/15/2036,10/15/2036,24141,SO52507,2.29
484,10/16/2036,10/16/2036,10/16/2036,24141,SO52507,7.95
541,10/17/2036,10/17/2036,10/17/2036,13815,SO52508,28.99
530,10/18/2036,10/18/2036,10/18/2036,13815,SO52508,4.99
485,10/19/2036,10/19/2036,10/19/2036,17601,SO52509,21.98
478,10/20/2036,10/20/2036,10/20/2036,17601,SO52509,9.99
477,10/21/2036,10/21/2036,10/21/2036,17601,SO52509,4.99
487,10/22/2036,10/22/2036,10/22/2036,17601,SO52509,54.99
473,10/23/2036,10/23/2036,10/23/2036,17601,SO52509,63.5
485,10/24/2036,10/24/2036,10/24/2036,13339,SO52510,21.98
482,10/25/2036,10/25/2036,10/25/2036,13339,SO52510,8.99
589,10/26/2036,10/26/2036,10/26/2036,13854,SO52511,769.49
536,10/27/2036,10/27/2036,10/27/2036,13854,SO52511,29.99
528,10/28/2036,10/28/2036,10/28/2036,13854,SO52511,4.99
363,10/29/2036,10/29/2036,10/29/2036,11016,SO52512,2294.99
537,10/30/2036,10/30/2036,10/30/2036,11016,SO52512,35
480,10/31/2036,10/31/2036,10/31/2036,11016,SO52512,2.29
353,11/1/2036,11/1/2036,11/1/2036,11618,SO52513,2319.99
478,11/2/2036,11/2/2036,11/2/2036,11618,SO52513,9.99
477,11/3/2036,11/3/2036,11/3/2036,11618,SO52513,4.99
214,11/4/2036,11/4/2036,11/4/2036,11618,SO52513,34.99
357,11/5/2036,11/5/2036,11/5/2036,11675,SO52514,2319.99
355,11/6/2036,11/6/2036,11/6/2036,12052,SO52515,2319.99
537,11/7/2036,11/7/2036,11/7/2036,12052,SO52515,35
480,11/8/2036,11/8/2036,11/8/2036,12052,SO52515,2.29
597,11/9/2036,11/9/2036,11/9/2036,11946,SO52516,539.99
478,11/10/2036,11/10/2036,11/10/2036,11946,SO52516,9.99
477,11/11/2036,11/11/2036,11/11/2036,11946,SO52516,4.99
585,11/12/2036,11/12/2036,11/12/2036,28673,SO52517,742.35
217,11/13/2036,11/13/2036,11/13/2036,28673,SO52517,34.99
463,11/14/2036,11/14/2036,11/14/2036,28673,SO52517,24.49
578,11/15/2036,11/15/2036,11/15/2036,23172,SO52518,1214.85
479,11/16/2036,11/16/2036,11/16/2036,23172,SO52518,8.99
477,11/17/2036,11/17/2036,11/17/2036,23172,SO52518,4.99
480,11/18/2036,11/18/2036,11/18/2036,23172,SO52518,2.29
604,11/19/2036,11/19/2036,11/19/2036,21332,SO52519,539.99
529,11/20/2036,11/20/2036,11/20/2036,21332,SO52519,3.99
538,11/21/2036,11/21/2036,11/21/2036,21332,SO52519,21.49
480,11/22/2036,11/22/2036,11/22/2036,21332,SO52519,2.29
390,11/23/2036,11/23/2036,11/23/2036,21309,SO52520,1120.49
491,11/24/2036,11/24/2036,11/24/2036,21309,SO52520,53.99
225,11/25/2036,11/25/2036,11/25/2036,21309,SO52520,8.99
388,11/26/2036,11/26/2036,11/26/2036,19405,SO52521,1120.49
237,11/27/2036,11/27/2036,11/27/2036,19405,SO52521,49.99
388,11/28/2036,11/28/2036,11/28/2036,16514,SO52522,1120.49
490,11/29/2036,11/29/2036,11/29/2036,16514,SO52522,53.99
225,11/30/2036,11/30/2036,11/30/2036,16514,SO52522,8.99
355,12/1/2036,12/1/2036,12/1/2036,12123,SO52523,2319.99
485,12/2/2036,12/2/2036,12/2/2036,12123,SO52523,21.98
478,12/3/2036,12/3/2036,12/3/2036,12123,SO52523,9.99
217,12/4/2036,12/4/2036,12/4/2036,11793,SO52524,34.99
535,12/5/2036,12/5/2036,12/5/2036,13668,SO52525,24.99
480,12/6/2036,12/6/2036,12/6/2036,13668,SO52525,2.29
535,12/7/2036,12/7/2036,12/7/2036,11115,SO52526,24.99
480,12/8/2036,12/8/2036,12/8/2036,11115,SO52526,2.29
539,12/9/2036,12/9/2036,12/9/2036,15720,SO52527,24.99
480,12/10/2036,12/10/2036,12/10/2036,15720,SO52527,2.29
484,12/11/2036,12/11/2036,12/11/2036,15720,SO52527,7.95
538,12/12/2036,12/12/2036,12/12/2036,20460,SO52528,21.49
538,12/13/2036,12/13/2036,12/13/2036,20255,SO52529,21.49
489,12/14/2036,12/14/2036,12/14/2036,20255,SO52529,53.99
476,12/15/2036,12/15/2036,12/15/2036,22167,SO52530,69.99
490,12/16/2036,12/16/2036,12/16/2036,22167,SO52530,53.99
529,12/17/2036,12/17/2036,12/17/2036,11965,SO52531,3.99
490,12/18/2036,12/18/2036,12/18/2036,11965,SO52531,53.99
225,12/19/2036,12/19/2036,12/19/2036,11965,SO52531,8.99
480,12/20/2036,12/20/2036,12/20/2036,12370,SO52532,2.29
590,12/21/2036,12/21/2036,12/21/2036,15631,SO52533,769.49
536,12/22/2036,12/22/2036,12/22/2036,15631,SO52533,29.99
480,12/23/2036,12/23/2036,12/23/2036,15631,SO52533,2.29
588,12/24/2036,12/24/2036,12/24/2036,20861,SO52534,769.49
485,12/25/2036,12/25/2036,12/25/2036,20861,SO52534,21.98
478,12/26/2036,12/26/2036,12/26/2036,20861,SO52534,9.99
477,12/27/2036,12/27/2036,12/27/2036,20861,SO52534,4.99
538,12/28/2036,12/28/2036,12/28/2036,11176,SO52535,21.49
480,12/29/2036,12/29/2036,12/29/2036,11176,SO52535,2.29
535,12/30/2036,12/30/2036,12/30/2036,26123,SO52536,24.99
528,12/31/2036,12/31/2036,12/31/2036,26123,SO52536,4.99
217,1/1/2037,1/1/2037,1/1/2037,26123,SO52536,34.99
528,1/2/2037,1/2/2037,1/2/2037,21252,SO52537,4.99
535,1/3/2037,1/3/2037,1/3/2037,21252,SO52537,24.99
535,1/4/2037,1/4/2037,1/4/2037,11176,SO52538,24.99
528,1/5/2037,1/5/2037,1/5/2037,11176,SO52538,4.99
237,1/6/2037,1/6/2037,1/6/2037,11176,SO52538,49.99
478,1/7/2037,1/7/2037,1/7/2037,22055,SO52539,9.99
477,1/8/2037,1/8/2037,1/8/2037,22055,SO52539,4.99
225,1/9/2037,1/9/2037,1/9/2037,22055,SO52539,8.99
477,1/10/2037,1/10/2037,1/10/2037,14582,SO52540,4.99
478,1/11/2037,1/11/2037,1/11/2037,14582,SO52540,9.99
476,1/12/2037,1/12/2037,1/12/2037,28631,SO52541,69.99
237,1/13/2037,1/13/2037,1/13/2037,28631,SO52541,49.99
465,1/14/2037,1/14/2037,1/14/2037,28631,SO52541,24.49
225,1/15/2037,1/15/2037,1/15/2037,28101,SO52542,8.99
474,1/16/2037,1/16/2037,1/16/2037,28101,SO52542,69.99
476,1/17/2037,1/17/2037,1/17/2037,14359,SO52543,69.99
481,1/18/2037,1/18/2037,1/18/2037,14359,SO52543,8.99
477,1/19/2037,1/19/2037,1/19/2037,23682,SO52544,4.99
487,1/20/2037,1/20/2037,1/20/2037,23682,SO52544,54.99
528,1/21/2037,1/21/2037,1/21/2037,14901,SO52545,4.99
480,1/22/2037,1/22/2037,1/22/2037,14901,SO52545,2.29
528,1/23/2037,1/23/2037,1/23/2037,24415,SO52546,4.99
528,1/24/2037,1/24/2037,1/24/2037,14644,SO52547,4.99
480,1/25/2037,1/25/2037,1/25/2037,14644,SO52547,2.29
485,1/26/2037,1/26/2037,1/26/2037,18145,SO52548,21.98
228,1/27/2037,1/27/2037,1/27/2037,18145,SO52548,49.99
477,1/28/2037,1/28/2037,1/28/2037,19277,SO52549,4.99
222,1/29/2037,1/29/2037,1/29/2037,19277,SO52549,34.99
478,1/30/2037,1/30/2037,1/30/2037,13596,SO52550,9.99
529,1/31/2037,1/31/2037,1/31/2037,21003,SO52551,3.99
538,2/1/2037,2/1/2037,2/1/2037,21003,SO52551,21.49
465,2/2/2037,2/2/2037,2/2/2037,21003,SO52551,24.49
541,2/3/2037,2/3/2037,2/3/2037,14156,SO52552,28.99
530,2/4/2037,2/4/2037,2/4/2037,14156,SO52552,4.99
529,2/5/2037,2/5/2037,2/5/2037,25547,SO52553,3.99
529,2/6/2037,2/6/2037,2/6/2037,27002,SO52554,3.99
217,2/7/2037,2/7/2037,2/7/2037,27002,SO52554,34.99
530,2/8/2037,2/8/2037,2/8/2037,14814,SO52555,4.99
541,2/9/2037,2/9/2037,2/9/2037,14814,SO52555,28.99
541,2/10/2037,2/10/2037,2/10/2037,11404,SO52556,28.99
530,2/11/2037,2/11/2037,2/11/2037,11404,SO52556,4.99
530,2/12/2037,2/12/2037,2/12/2037,17786,SO52557,4.99
214,2/13/2037,2/13/2037,2/13/2037,17786,SO52557,34.99
537,2/14/2037,2/14/2037,2/14/2037,11065,SO52558,35
480,2/15/2037,2/15/2037,2/15/2037,11065,SO52558,2.29
486,2/16/2037,2/16/2037,2/16/2037,11065,SO52558,159
530,2/17/2037,2/17/2037,2/17/2037,12837,SO52559,4.99
528,2/18/2037,2/18/2037,2/18/2037,11231,SO52560,4.99
537,2/19/2037,2/19/2037,2/19/2037,11231,SO52560,35
485,2/20/2037,2/20/2037,2/20/2037,11231,SO52560,21.98
537,2/21/2037,2/21/2037,2/21/2037,11500,SO52561,35
528,2/22/2037,2/22/2037,2/22/2037,11500,SO52561,4.99
217,2/23/2037,2/23/2037,2/23/2037,11500,SO52561,34.99
481,2/24/2037,2/24/2037,2/24/2037,11500,SO52561,8.99
485,2/25/2037,2/25/2037,2/25/2037,13275,SO52562,21.98
485,2/26/2037,2/26/2037,2/26/2037,18986,SO52563,21.98
217,2/27/2037,2/27/2037,2/27/2037,18986,SO52563,34.99
231,2/28/2037,2/28/2037,2/28/2037,12367,SO52564,49.99
353,3/1/2037,3/1/2037,3/1/2037,11831,SO52565,2319.99
217,3/2/2037,3/2/2037,3/2/2037,11831,SO52565,34.99
361,3/3/2037,3/3/2037,3/3/2037,11227,SO52566,2294.99
485,3/4/2037,3/4/2037,3/4/2037,11227,SO52566,21.98
477,3/5/2037,3/5/2037,3/5/2037,11227,SO52566,4.99
478,3/6/2037,3/6/2037,3/6/2037,11227,SO52566,9.99
355,3/7/2037,3/7/2037,3/7/2037,11329,SO52567,2319.99
605,3/8/2037,3/8/2037,3/8/2037,26667,SO52568,539.99
479,3/9/2037,3/9/2037,3/9/2037,26667,SO52568,8.99
477,3/10/2037,3/10/2037,3/10/2037,26667,SO52568,4.99
491,3/11/2037,3/11/2037,3/11/2037,26667,SO52568,53.99
606,3/12/2037,3/12/2037,3/12/2037,19766,SO52569,539.99
477,3/13/2037,3/13/2037,3/13/2037,19766,SO52569,4.99
479,3/14/2037,3/14/2037,3/14/2037,19766,SO52569,8.99
214,3/15/2037,3/15/2037,3/15/2037,19766,SO52569,34.99
584,3/16/2037,3/16/2037,3/16/2037,21647,SO52570,539.99
479,3/17/2037,3/17/2037,3/17/2037,21647,SO52570,8.99
477,3/18/2037,3/18/2037,3/18/2037,21647,SO52570,4.99
487,3/19/2037,3/19/2037,3/19/2037,21647,SO52570,54.99
390,3/20/2037,3/20/2037,3/20/2037,19402,SO52571,1120.49
479,3/21/2037,3/21/2037,3/21/2037,19402,SO52571,8.99
477,3/22/2037,3/22/2037,3/22/2037,19402,SO52571,4.99
483,3/23/2037,3/23/2037,3/23/2037,19402,SO52571,120
388,3/24/2037,3/24/2037,3/24/2037,19529,SO52572,1120.49
479,3/25/2037,3/25/2037,3/25/2037,19529,SO52572,8.99
477,3/26/2037,3/26/2037,3/26/2037,19529,SO52572,4.99
222,3/27/2037,3/27/2037,3/27/2037,19529,SO52572,34.99
584,3/28/2037,3/28/2037,3/28/2037,25616,SO52573,539.99
606,3/29/2037,3/29/2037,3/29/2037,21030,SO52574,539.99
605,3/30/2037,3/30/2037,3/30/2037,21061,SO52575,539.99
479,3/31/2037,3/31/2037,3/31/2037,21061,SO52575,8.99
477,4/1/2037,4/1/2037,4/1/2037,21061,SO52575,4.99
490,4/2/2037,4/2/2037,4/2/2037,21061,SO52575,53.99
576,4/3/2037,4/3/2037,4/3/2037,14940,SO52576,2384.07
214,4/4/2037,4/4/2037,4/4/2037,14940,SO52576,34.99
355,4/5/2037,4/5/2037,4/5/2037,11346,SO52577,2319.99
528,4/6/2037,4/6/2037,4/6/2037,11346,SO52577,4.99
537,4/7/2037,4/7/2037,4/7/2037,11346,SO52577,35
217,4/8/2037,4/8/2037,4/8/2037,11346,SO52577,34.99
228,4/9/2037,4/9/2037,4/9/2037,11346,SO52577,49.99
482,4/10/2037,4/10/2037,4/10/2037,11346,SO52577,8.99
217,4/11/2037,4/11/2037,4/11/2037,11961,SO52578,34.99
535,4/12/2037,4/12/2037,4/12/2037,11098,SO52579,24.99
528,4/13/2037,4/13/2037,4/13/2037,11098,SO52579,4.99
539,4/14/2037,4/14/2037,4/14/2037,15216,SO52580,24.99
480,4/15/2037,4/15/2037,4/15/2037,15216,SO52580,2.29
485,4/16/2037,4/16/2037,4/16/2037,19570,SO52581,21.98
478,4/17/2037,4/17/2037,4/17/2037,19570,SO52581,9.99
477,4/18/2037,4/18/2037,4/18/2037,19570,SO52581,4.99
482,4/19/2037,4/19/2037,4/19/2037,19570,SO52581,8.99
485,4/20/2037,4/20/2037,4/20/2037,22924,SO52582,21.98
478,4/21/2037,4/21/2037,4/21/2037,22924,SO52582,9.99
477,4/22/2037,4/22/2037,4/22/2037,22924,SO52582,4.99
488,4/23/2037,4/23/2037,4/23/2037,22924,SO52582,53.99
528,4/24/2037,4/24/2037,4/24/2037,21254,SO52583,4.99
214,4/25/2037,4/25/2037,4/25/2037,21254,SO52583,34.99
234,4/26/2037,4/26/2037,4/26/2037,21254,SO52583,49.99
528,4/27/2037,4/27/2037,4/27/2037,25820,SO52584,4.99
222,4/28/2037,4/28/2037,4/28/2037,25820,SO52584,34.99
481,4/29/2037,4/29/2037,4/29/2037,25820,SO52584,8.99
